athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,First Name,born_year
143327,Lilly Stoephasius,2007-06-05,Berlin,Berlin,GER,Germany,,,,Lilly,2007.0
143328,Anna Elendt,2001-09-04,Langen,Hessen,GER,Germany,,,,Anna,2001.0
143330,Hannah Küchler,2002-04-20,Potsdam,Brandenburg,GER,Germany,,,,Hannah,2002.0
143331,Isabel Gose,2002-05-09,Berlin,Berlin,GER,Germany,,,,Isabel,2002.0
143406,Jaden Eikermann,2005-02-14,München (Munich),Bayern,GER,Germany,,,,Jaden,2005.0
143473,Lukas Märtens,2001-12-27,Magdeburg,Sachsen-Anhalt,GER,Germany,,,,Lukas,2001.0
143490,Unilez Takyi,2004-08-20,Mantova,Mantova,ITA,Ghana,,,,Unilez,2004.0
143505,Ariadne Paraskevi Spanaki,2001-03-13,Thessaloniki,Thessalia,GRE,Greece,160.0,53.0,,Ariadne,2001.0
143507,Andriana Misikevych,2003-03-12,Athina (Athens),Attiki,GRE,Greece,164.0,51.0,,Andriana,2003.0
143508,Eleni Fragkaki,2004-02-14,Athina (Athens),Attiki,GRE,Greece,180.0,63.0,,Eleni,2004.0
143509,Georgia Vasilopoulou,2001-11-13,Volos,Thessalia,GRE,Greece,172.0,62.0,,Georgia,2001.0
143510,Krystalenia Gialama,2004-08-27,Athina (Athens),Attiki,GRE,Greece,176.0,66.0,,Krystalenia,2004.0
143512,Pinelopi Karamesiou,2003-01-16,Athina (Athens),Attiki,GRE,Greece,165.0,51.0,,Pinelopi,2003.0
143517,Apostolos Papastamos,2001-03-20,Chania,Kriti,GRE,Greece,173.0,76.0,,Apostolos,2001.0
143519,Dimitrios Markos,2001-09-13,Athina (Athens),Attiki,GRE,Greece,186.0,75.0,,Dimitrios,2001.0
143522,Konstantinos Englezakis,2001-03-20,Athina (Athens),Attiki,GRE,Greece,202.0,90.0,,Konstantinos,2001.0
143531,Kimberly Ince,2004-10-10,,,,Grenada,,,,Kimberly,2004.0
143547,Mariama Touré,2003-11-10,,,,Guinea,,,,Mariama,2003.0
143551,Mineri Gomez,2001-04-14,Tamuning,Guam,GUM,Guam,160.0,60.0,,Mineri,2001.0
143556,Aleka Persaud,2006-02-24,,,,Guyana,,,,Aleka,2006.0
143561,Emilie Grand'Pierre,2001-05-03,,,,Haiti,,,,Emilie,2001.0
143562,Lauren Lee,2004-02-12,,,,Haiti,,,,Lauren,2004.0
143564,Davidson Vincent,2001-09-05,,,,Haiti,,,,Davidson,2001.0
143574,Tinky Ho,2002-04-30,,,,"Hong Kong, China",,,,Tinky,2002.0
143584,William Yan Thorley,2002-09-03,,,,"Hong Kong, China",,,,William,2002.0
143593,Bryan Ramos,2001-08-08,,,,Honduras,,,,Bryan,2001.0
143601,Jonathan Núñez,2001-11-26,,,,Honduras,178.0,,,Jonathan,2001.0
143611,Samuel Elvir,2001-04-25,,,,Honduras,,,,Samuel,2001.0
143645,Eszter Mészáros,2002-06-29,,,,Hungary,167.0,,,Eszter,2002.0
143647,Eszter Békési,2002-01-19,Debrecen,Hajdú-Bihar,HUN,Hungary,,,,Eszter,2002.0
143648,Fanni Gyurinovics,2001-10-24,Baja,Bács-Kiskun,HUN,Hungary,,,,Fanni,2001.0
143650,Laura Veres,2005-08-21,Gyula,Békes,HUN,Hungary,,,,Laura,2005.0
143652,Viktória Mihályvári-Farkas,2003-11-26,Budapest,Budapest,HUN,Hungary,,,,Viktória,2003.0
143683,Hubert Kós,2003-03-28,Telki,Pest,HUN,Hungary,,,,Hubert,2003.0
143689,Omar Salim,2003-04-12,Carson,California,USA,Hungary,,,,Omar,2003.0
143705,Mutiara Putri,2004-07-07,Jambi,Jambi,INA,Indonesia,,,,Mutiara,2004.0
143706,Vidya Rafika Toyyiba,2001-05-27,Depok,Jawa Barat,INA,Indonesia,,,,Vidya,2001.0
143708,Windy Cantika Aisah,2002-06-11,Bandung,Jawa Barat,INA,Indonesia,,,,Windy,2002.0
143709,Alviyanto Prastyadi,2002-02-18,Klaten,Jawa Tengah,INA,Indonesia,,,,Alviyanto,2002.0
143710,Arif Dwi Pangestu,2004-03-25,Bantul,Daerah Istimewa Yogyakarta,INA,Indonesia,,,,Arif,2004.0
143736,Sharmila Devi,2001-10-10,,,,India,,,,Sharmila,2001.0
143745,Anshu Malik,2001-08-05,,,,India,,,,Anshu,2001.0
143747,Sonam Malik,2002-04-15,,,,India,,,,Sonam,2002.0
143785,Aishwary Pratap Singh Tomar,2001-02-03,,,,India,156.0,,,Aishwary,2001.0
143788,Divyansh Singh Panwar,2002-10-19,,,,India,156.0,,,Divyansh,2002.0
143798,Armina Sadeghian,2002-01-22,Ilam,Ilam,IRI,Islamic Republic of Iran,,,,Armina,2002.0
143810,Mohammadsina Vahedi,2001-01-08,Tehran,Tehran,IRI,Islamic Republic of Iran,187.0,,,Mohammadsina,2001.0
143820,Matin Balsini,2001-02-19,Shahriar,Tehran,IRI,Islamic Republic of Iran,,,,Matin,2001.0
143845,Sarah Healy,2001-02-13,,,,Ireland,,,,Sarah,2001.0
143854,Megan Ryan,2002-04-03,,,,Ireland,,,,Megan,2002.0
143867,Sarah McAuley,2001-09-25,,,,Ireland,,,,Sarah,2001.0
143880,Ellen Walshe,2001-09-29,,,,Ireland,,,,Ellen,2001.0
143924,Daniel Wiffen,2001-07-14,,,,Ireland,,,,Daniel,2001.0
143938,Lihie Raz,2003-09-14,,,,Israel,,,,Lihie,2003.0
143943,Karin Vexman,2001-12-16,,,,Israel,,,,Karin,2001.0
143944,Natalie Raits,2002-07-01,,,,Israel,,,,Natalie,2002.0
143945,Nicol Zelikman,2001-01-30,,,,Israel,,,,Nicol,2001.0
143947,Yana Kramarenko,2002-06-11,,,,Israel,,,,Yana,2002.0
143948,Yuliana Telegina,2002-03-22,,,,Israel,,,,Yuliana,2002.0
143952,Shay Kakon,2002-11-05,,,,Israel,,,,Shay,2002.0
143955,Shelly Bobritsky,2001-06-27,,,,Israel,,,,Shelly,2001.0
143956,Aviv Barzelay,2002-05-28,,,,Israel,,,,Aviv,2002.0
143996,Ron Polonsky,2001-03-28,,,,Israel,,,,Ron,2001.0
144000,Nicholas D'Amour,2001-09-04,,,,United States Virgin Islands,,,,Nicholas,2001.0
144038,Marta Bertoncelli,2001-07-03,Ferrara,Ferrara,ITA,Italy,,,,Marta,2001.0
144053,Alice D'Amato,2003-02-07,Genova (Genoa),Genova,ITA,Italy,,,,Alice,2003.0
144054,Asia D'Amato,2003-02-07,Genova (Genoa),Genova,ITA,Italy,,,,Asia,2003.0
144056,Martina Maggio,2001-07-26,Monza,Monza e Brianza,ITA,Italy,,,,Martina,2001.0
144064,Alexandra Agiurgiuculese,2001-01-15,Iași,Iași,ROU,Italy,168.0,,,Alexandra,2001.0
144065,Daniela Mogurean,2001-07-16,Chișinău,Chișinău,MDA,Italy,167.0,,,Daniela,2001.0
144067,Milena Baldassarri,2001-10-16,Ravenna,Ravenna,ITA,Italy,162.0,45.0,,Milena,2001.0
144080,Sofia Ceccarello,2002-12-02,Lugo,Ravenna,ITA,Italy,165.0,,,Sofia,2002.0
144081,Asia Lanzi,2002-01-09,Bologna,Bologna,ITA,Italy,,,,Asia,2002.0
144082,Alexia Lacatena,2002-10-21,Stanhope,New Jersey,USA,Italy,170.0,,,Alexia,2002.0
144092,Giulia Koutsoyanopulos,2002-01-04,Mission Viejo,California,USA,Italy,172.0,,,Giulia,2002.0
144101,Anna Chiara Mascolo,2001-06-05,Firenze,Firenze,ITA,Italy,,,,Anna,2001.0
144102,Benedetta Pilato,2005-01-18,Taranto,Taranto,ITA,Italy,,,,Benedetta,2005.0
144104,Giulia Vetrano,2005-12-05,Torino,Torino,ITA,Italy,,,,Giulia,2005.0
144117,Sarah Fahr,2001-09-12,Kulmbach,Bayern,GER,Italy,,,,Sarah,2001.0
144157,Niccolò Mannion,2001-03-14,Siena,Siena,ITA,Italy,190.0,,,Niccolò,2001.0
144189,Gennaro Di Mauro,2001-11-08,Massa di Somma,Napoli,ITA,Italy,210.0,,,Gennaro,2001.0
144199,Alessandro Mazzara,2004-05-05,Erice,Trapani,ITA,Italy,,,,Alessandro,2004.0
144223,Alessandro Michieletto,2001-12-05,Desenzano del Garda,Brescia,ITA,Italy,,,,Alessandro,2001.0
144235,Davide Ruiu,2001-06-22,Sassari,Sassari,ITA,Italy,164.0,61.0,,Davide,2001.0
144237,Briana Williams,2002-03-21,,,,Jamaica,,,,Briana,2002.0
144238,Britany Anderson,2001-01-03,,,,Jamaica,,,,Britany,2001.0
144261,Javeir Brown,2001-10-08,,,,Jamaica,,,,Javeir,2001.0
144268,Oblique Seville,2001-03-16,,,,Jamaica,,,,Oblique,2001.0
144292,Hanae Aoyama,2002-08-26,,,,Japan,,,,Hanae,2002.0
144307,Yu Ishikawa,2002-11-17,,,,Japan,,,,Yu,2002.0
144346,Matsuri Arai,2001-01-18,,,,Japan,,,,Matsuri,2001.0
144360,Momoka Kinoshita,2003-03-02,,,,Japan,,,,Momoka,2003.0
144374,Urara Ashikawa,2003-03-08,,,,Japan,,,,Urara,2003.0
144420,Chisaki Oiwa,2001-11-20,,,,Japan,,,,Chisaki,2001.0
144422,Sumire Kita,2001-01-11,,,,Japan,,,,Sumire,2001.0
144429,Aori Nishimura,2001-07-31,,,,Japan,,,,Aori,2001.0
144430,Funa Nakayama,2005-06-17,,,,Japan,,,,Funa,2005.0
144431,Kokona Hiraki,2008-08-26,,,,Japan,,,,Kokona,2008.0
144432,Misugu Okamoto,2006-06-22,,,,Japan,,,,Misugu,2006.0
144433,Momiji Nishiya,2007-08-30,,,,Japan,,,,Momiji,2007.0
144434,Sakura Yosozumi,2002-03-15,,,,Japan,,,,Sakura,2002.0
144441,Miu Goto,2001-03-02,,,,Japan,,,,Miu,2001.0
144450,Amuro Tsuzuki,2001-04-05,Tokorozawa,Saitama,JPN,Japan,,,,Amuro,2001.0
144458,Okina Kyogoku,2001-10-20,,,,Japan,,,,Okina,2001.0
144459,Ageha Tanigawa,2003-06-15,,,,Japan,,,,Ageha,2003.0
144462,Miyu Namba,2002-05-31,,,,Japan,,,,Miyu,2002.0
144486,Eruna Ura,2002-10-14,,,,Japan,,,,Eruna,2002.0
144489,Kyoko Kudo,2001-02-10,,,,Japan,,,,Kyoko,2001.0
144504,Aoto Suzuki,2001-05-30,,,,Japan,,,,Aoto,2001.0
144513,Kazuki Kurokawa,2001-06-17,,,,Japan,,,,Kazuki,2001.0
144525,Ryuji Miura,2002-02-21,,,,Japan,,,,Ryuji,2002.0
144561,Keisei Tominaga,2001-02-01,,,,Japan,,,,Keisei,2001.0
144564,Rim Nakamura,2002-02-09,,,,Japan,,,,Rim,2002.0
144603,Rikuto Tamai,2006-09-11,Takarazuka,Hyogo,JPN,Japan,,,,Rikuto,2006.0
144632,Takefusa Kubo,2001-06-04,,,,Japan,,,,Takefusa,2001.0
144636,Zion Suzuki,2002-08-21,,,,Japan,,,,Zion,2002.0
144639,Daiki Hashimoto,2001-08-07,,,,Japan,,,,Daiki,2001.0
144653,Shuichi Yoshida,2001-03-26,Wakayama,Wakayama,JPN,Japan,,,,Shuichi,2001.0
144700,Sora Shirai,2001-11-03,,,,Japan,,,,Sora,2001.0
144701,Yukito Aoki,2003-09-04,Shimizu,Shizuoka,JPN,Japan,,,,Yukito,2003.0
144709,Konosuke Yanagimoto,2003-11-24,,,,Japan,,,,Konosuke,2003.0
144713,Shoma Sato,2001-02-08,,,,Japan,,,,Shoma,2001.0
144715,Tomoru Honda,2001-12-31,,,,Japan,,,,Tomoru,2001.0
144730,Ran Takahashi,2001-09-02,,,,Japan,,,,Ran,2001.0
144749,Kristina Ovchinnikova,2001-03-21,Almaty,Almaty,KAZ,Kazakhstan,,,,Kristina,2001.0
144757,Alina Adilkhanova,2001-09-26,Quaraghandy,Quaraghandy,KAZ,Kazakhstan,166.0,43.0,,Alina,2001.0
144783,Nurkanat Azhikanov,2001-02-23,,,,Kazakhstan,,,,Nurkanat,2001.0
144857,Samwel Masai,2001-03-20,,,,Kenya,,,,Samwel,2001.0
144870,Danilo Rosafio,2001-08-16,Nairobi,Nairobi,KEN,Kenya,,,,Danilo,2001.0
144886,An San,2001-02-27,,,,Republic of Korea,,,,An,2001.0
144901,An Se-Yeong,2002-02-05,,,,Republic of Korea,,,,An,2002.0
144907,Seo Chae-Hyun,2003-11-01,,,,Republic of Korea,,,,Seo,2003.0
144913,Yeo Seo-Jeong,2002-02-20,,,,Republic of Korea,,,,Yeo,2002.0
144940,Chu Ga-Eun,2001-01-05,,,,Republic of Korea,,,,Chu,2001.0
144941,Gwon Eun-Ji,2002-12-13,,,,Republic of Korea,,,,Gwon,2002.0
144943,Park Hui-Mun,2001-01-04,,,,Republic of Korea,,,,Park,2001.0
144947,Lee Eui-Lee,2002-06-16,,,,Republic of Korea,185.0,,,Lee,2002.0
144951,Jeong Hyun-Yeong,2005-09-12,,,,Republic of Korea,,,,Jeong,2005.0
144952,Lee Eun-Ji,2006-07-23,,,,Republic of Korea,,,,Lee,2006.0
144958,Sin Yu-Bin,2004-07-05,,,,Republic of Korea,,,,Sin,2004.0
144960,Jeong Ji-Yun,2001-01-01,,,,Republic of Korea,180.0,,,Jeong,2001.0
144969,Kim Je-Deok,2004-04-12,,,,Republic of Korea,,,,Kim,2004.0
144998,Kim Yeong-Taek,2001-08-24,,,,Republic of Korea,,,,Kim,2001.0
145017,Lee Gang-In,2001-02-19,,,,Republic of Korea,,,,Lee,2001.0
145028,Ryu Seong-Hyun,2002-10-22,,,,Republic of Korea,,,,Ryu,2002.0
145041,Hwang Seon-Wu,2003-05-21,,,,Republic of Korea,,,,Hwang,2003.0
145042,Kim Wu-Min,2001-08-24,,,,Republic of Korea,,,,Kim,2001.0
145043,Lee Ho-Jun,2001-02-14,,,,Republic of Korea,,,,Lee,2001.0
145045,Mun Seung-Wu,2002-12-03,,,,Republic of Korea,,,,Mun,2002.0
145056,Eda Zeqiri,2004-08-07,,,,Kosovo,,,,Eda,2004.0
145059,Olt Kondirolli,2003-01-14,,,,Kosovo,,,,Olt,2003.0
145092,Lara Dashti,2004-01-24,,,,Kuwait,,,,Lara,2004.0
145125,Munzer Kabbara,2002-09-03,Tripoli,Ash-Shamal,LBN,Lebanon,,,,Munzer,2002.0
145127,Joseph Fahnbulleh,2001-09-11,,,,Liberia,,,,Joseph,2001.0
145128,Mikaili Charlemagne,2003-04-01,,,,Saint Lucia,,,,Mikaili,2003.0
145170,Lina Khiyara,2003-05-29,Liège,Liège,BEL,Morocco,,,,Lina,2003.0
145200,Juni Karimah Noor Jamali,2002-10-31,,,,Malaysia,,,,Juni,2002.0
145208,Jessica Makwenda,2005-10-21,,,,Malawi,,,,Jessica,2005.0
145213,Anna Dulce,2005-10-22,,,,Republic of Moldova,,,,Anna,2005.0
145236,Aranza Vázquez,2002-08-21,La Paz,Baja California Sur,MEX,Mexico,,,,Aranza,2002.0
145303,Kevin Berlín,2001-04-25,Veracruz,Veracruz,MEX,Mexico,,,,Kevin,2001.0
145304,Osmar Olvera,2004-06-05,Ciudad de México (Mexico City),Ciudad de México,MEX,Mexico,,,,Osmar,2004.0
145349,Batbayar Enkhkhüslen,2001-12-14,,,,Mongolia,,,,Batbayar,2001.0
145350,Batmönkh Bolor-Erdene,2002-11-12,Ulaanbaatar,Ulaanbaatar,MGL,Mongolia,,,,Batmönkh,2002.0
145353,Boldsaikhany Khongorzul,2001-05-27,,,,Mongolia,,,,Boldsaikhany,2001.0
145369,Mia Blazhevska Eminova,2005-08-04,,,,North Macedonia,,,,Mia,2005.0
145378,Carla Scicluna,2001-01-27,,,,Malta,,,,Carla,2001.0
145379,Sasha Gatt,2005-06-22,,,,Malta,,,,Sasha,2005.0
145394,Anđela Antunović,2002-10-22,,,,Montenegro,,,,Anđela,2002.0
145400,Miroslav Perković,2001-03-15,,,,Montenegro,,,,Miroslav,2001.0
145409,Théo Druenne,2005-07-19,,,,Monaco,,,,Théo,2005.0
145413,Denise Parruque,2003-02-05,,,,Mozambique,,,,Denise,2003.0
145414,Maria Machava,2004-08-17,,,,Mozambique,,,,Maria,2004.0
145415,Alicia Mateus,2004-05-09,,,,Mozambique,,,,Alicia,2004.0
145418,Alicia Kok,2004-11-20,,,,Mauritius,,,,Alicia,2004.0
145419,Jérémie Lararaudeuse,2001-03-31,,,,Mauritius,,,,Jérémie,2001.0
145425,Beatrice Masilingi,2003-04-10,Katima Mulilo,Caprivi,NAM,Namibia,,,,Beatrice,2003.0
145426,Christine Mboma,2003-05-22,Divundu,Kavango,NAM,Namibia,,,,Christine,2003.0
145435,Yeykell Romero,2002-11-16,,,,Nicaragua,,,,Yeykell,2002.0
145451,Zoë Sedney,2001-12-15,,,,Netherlands,,,,Zoë,2001.0
145514,Keet Oldenbeuving,2004-09-01,,,,Netherlands,,,,Keet,2004.0
145605,Alexander Shah,2002-10-29,,,,Nepal,,,,Alexander,2002.0
145608,Imaobong Nse Uko,2004-02-20,,,,Nigeria,,,,Imaobong,2004.0
145610,Nzubechi Grace Nwokocha,2001-04-07,,,,Nigeria,,,,Nzubechi,2001.0
145626,Abiola Ogunbanwo,2004-04-19,,,,Nigeria,,,,Abiola,2004.0
145652,Adijat Avorshai Idris,2001-12-06,,,,Nigeria,,,,Adijat,2001.0
145656,Badamassi Saguirou,2001-11-28,Niamey,Niamey,NIG,Niger,,,,Badamassi,2001.0
145666,Julie Erichsen,2001-08-15,Bergen,Vestland,NOR,Norway,165.0,,,Julie,2001.0
145719,Nancy Abouke,2003-07-05,,,,Nauru,,,,Nancy,2003.0
145733,Anna Leat,2001-06-26,Invercargill,Southland,NZL,New Zealand,173.0,,,Anna,2001.0
145737,Gabi Rennie,2001-07-07,Christchurch,Canterbury,NZL,New Zealand,,,,Gabi,2001.0
145738,Marisa van der Meer,2002-03-27,Christchurch,Canterbury,NZL,New Zealand,175.0,,,Marisa,2002.0
145743,Katie Doar,2001-09-11,Whangarei,Northland,NZL,New Zealand,169.0,,,Katie,2001.0
145745,Olivia Shannon,2001-05-23,,,,New Zealand,165.0,,,Olivia,2001.0
145768,Eve Thomas,2001-02-09,Southend-on-Sea,England,GBR,New Zealand,,,,Eve,2001.0
145790,Alex Paulsen,2002-07-04,,,,New Zealand,193.0,,,Alex,2002.0
145791,Ben Old,2002-08-13,,,,New Zealand,,,,Ben,2002.0
145792,Ben Waine,2001-06-11,Wellington,Wellington,NZL,New Zealand,180.0,,,Ben,2001.0
145804,Marko Stamenic,2002-02-19,Wellington,Wellington,NZL,New Zealand,,,,Marko,2002.0
145805,Matthew Garbett,2002-04-13,London,England,GBR,New Zealand,,,,Matthew,2002.0
145808,Sam Sutton,2001-12-10,Auckland,Auckland,NZL,New Zealand,,,,Sam,2001.0
145815,Sean Findlay,2001-12-05,,,,New Zealand,,,,Sean,2001.0
145842,Bisma Khan,2002-04-21,,,,Pakistan,,,,Bisma,2002.0
145851,Emily Santos,2005-07-15,,,,Panama,,,,Emily,2005.0
145853,Tyler Christianson,2001-12-09,,,,Panama,,,,Tyler,2001.0
145856,Luana Alonso,2004-03-19,,,,Paraguay,,,,Luana,2004.0
145862,Daniella Rosas,2002-01-21,Lima,Lima,PER,Peru,,,,Daniella,2002.0
145873,Joaquín Vargas,2002-02-19,,,,Peru,,,,Joaquín,2002.0
145894,Dania Nour,2003-11-02,Bayt Lahm (Bethlehem),Bayt Lahm,PLE,Palestine,,,,Dania,2003.0
145897,Mohammed Hamada,2002-03-14,Ghazza (Gaza),Ghazza,PLE,Palestine,,,,Mohammed,2002.0
145915,Kornelia Lesiewicz,2003-08-14,,,,Poland,,,,Kornelia,2003.0
145955,Laura Bernat,2005-09-28,,,,Poland,,,,Laura,2005.0
145969,Patryk Grzegorzewicz,2002-05-26,,,,Poland,,,,Patryk,2002.0
145997,Kamil Sieradzki,2002-01-11,,,,Poland,,,,Kamil,2002.0
145999,Krzysztof Chmielewski,2004-06-08,,,,Poland,,,,Krzysztof,2004.0
146054,Gustavo Ribeiro,2001-03-27,,,,Portugal,178.0,69.0,,Gustavo,2001.0
146077,Miriam Sheehan,2004-09-20,,,,Puerto Rico,,,,Miriam,2004.0
146093,Abdul Aziz Al-Obaidly,2001-09-28,Ad-Dawhah (Doha),Ad-Dawhah,QAT,Qatar,,,,Abdul,2001.0
146124,Anna Konanykhina,2004-09-10,,,,ROC,,,,Anna,2004.0
146130,Ayzanat Murtazayeva,2001-09-23,,,,ROC,,,,Ayzanat,2001.0
146133,Anastasiya Ilyankova,2001-01-12,Leninsk-Kuznetsky,Kemerovo,RUS,ROC,,,,Anastasiya,2001.0
146135,Viktoriya Listunova,2005-05-12,Podolsk,Moskva Oblast,RUS,ROC,,,,Viktoriya,2005.0
146136,Vladislava Urazova,2004-08-14,Rostov-na-Donu,Rostov,RUS,ROC,,,,Vladislava,2004.0
146137,Yelena Gerasimova,2004-06-21,Cheboksary,Chuvashkaya Respublika,RUS,ROC,,,,Yelena,2004.0
146160,Alisa Tishchenko,2004-02-17,Krasnodar,Krasnodar Kray,RUS,ROC,,,,Alisa,2004.0
146161,Angelina Shkatova,2001-01-25,Vladimir,Vladimir,RUS,ROC,,,,Angelina,2001.0
146174,Darya Semyanova,2002-08-13,Makhachkala,Respublika Dagestan,RUS,ROC,,,,Darya,2002.0
146189,Yevgeniya Chikunova,2004-11-17,,,,ROC,,,,Yevgeniya,2004.0
146193,Yana Lebedeva,2001-12-19,,,,ROC,,,,Yana,2001.0
146196,Arina Fedorovtseva,2004-01-19,Moskva (Moscow),Moskva,RUS,ROC,,,,Arina,2004.0
146199,Polina Matveyeva,2002-08-08,Samara,Samara,RUS,ROC,,,,Polina,2002.0
146236,Ivan Gladyshev,2001-08-13,Tula,Tula,RUS,ROC,,,,Ivan,2001.0
146247,Aleksandr Kartsev,2001-12-31,Vladimir,Vladimir,RUS,ROC,,,,Aleksandr,2001.0
146266,Aleksandr Shchogolev,2002-04-06,,,,ROC,,,,Aleksandr,2002.0
146267,Aleksandr Yegorov,2001-08-19,Moskva (Moscow),Moskva,RUS,ROC,,,,Aleksandr,2001.0
146272,Kirill Martynychev,2002-05-05,,,,ROC,,,,Kirill,2002.0
146297,Mădă Amăistroaie,2002-12-09,Suceava,Suceava,ROU,Romania,,,,Mădă,2002.0
146320,Bianca Costea,2005-01-26,Galați,Galați,ROU,Romania,,,,Bianca,2005.0
146364,David Popovici,2004-09-15,București (Bucharest),București,ROU,Romania,,,,David,2004.0
146367,Erin Sterkenburg,2003-03-20,,,,South Africa,,,,Erin,2003.0
146372,Caitlin Rooskrantz,2001-11-05,,,,South Africa,,,,Caitlin,2001.0
146373,Naveen Daries,2001-10-29,,,,South Africa,,,,Naveen,2001.0
146394,Aimee Canny,2003-11-21,,,,South Africa,,,,Aimee,2003.0
146398,Rebecca Meder,2002-07-31,,,,South Africa,,,,Rebecca,2002.0
146403,Boati Motau,2002-09-25,,,,South Africa,,,,Boati,2002.0
146408,Jordan Wedderburn,2002-12-30,,,,South Africa,,,,Jordan,2002.0
146412,Shakira January,2002-11-15,,,,South Africa,,,,Shakira,2002.0
146413,Yanah Gerber,2001-03-16,,,,South Africa,,,,Yanah,2001.0
146419,Lythe Pillay,2003-02-25,,,,South Africa,,,,Lythe,2003.0
146423,Shaun Maswanganyi,2001-02-01,,,,South Africa,,,,Shaun,2001.0
146460,Mustapha Cassiem,2002-03-19,,,,South Africa,,,,Mustapha,2002.0
146486,Matthew Sates,2003-07-28,,,,South Africa,,,,Matthew,2003.0
146488,Pieter Coetze,2004-05-13,,,,South Africa,,,,Pieter,2004.0
146537,Tity Dumbuya,2003-02-21,,,,Sierra Leone,,,,Tity,2003.0
146546,Pia Babnik,2004-01-02,Ljubljana,Ljubljana,SLO,Slovenia,,,,Pia,2004.0
146549,Katja Fain,2001-08-31,,,,Slovenia,,,,Katja,2001.0
146576,Angela Dugalić,2001-12-29,,,,Serbia,,,,Angela,2001.0
146604,Dimitrije Levajac,2001-08-14,,,,Serbia,,,,Dimitrije,2001.0
146614,Aniqah Gaffoor,2004-01-23,,,,Sri Lanka,,,,Aniqah,2004.0
146637,Naemi Brändle,2001-06-20,Frauenfeld,Thurgau,SUI,Switzerland,,,,Naemi,2001.0
146684,Denisa Baránková,2001-09-07,Bratislava,Bratislava,SVK,Slovakia,162.0,72.0,,Denisa,2001.0
146717,Hanna Bennison,2002-10-16,Lomma,Skåne,SWE,Sweden,,,,Hanna,2002.0
146741,Emelie Fast,2004-02-20,Solna,Stockholm,SWE,Sweden,,,,Emelie,2004.0
146782,Hend Zaza,2009-01-01,Hama,Hama,SYR,Syrian Arab Republic,,,,Hend,2009.0
146787,Noelani Day,2003-04-24,Holonga,Tongatapu,TGA,Tonga,,,,Noelani,2003.0
146795,Baison Manikon,2001-11-07,Kalasin,Kalasin,THA,Thailand,,,,Baison,2001.0
146815,Isaranuudom Phurihiranphat,2004-06-26,,,,Thailand,175.0,,,Isaranuudom,2004.0
146831,José Da Silva Viegas,2003-08-24,,,,Timor-Leste,,,,José,2003.0
146833,Mawupemon Otogbe,2003-01-23,,,,Togo,,,,Mawupemon,2003.0
146840,Ting Hua-Tien,2002-10-11,,,,Chinese Taipei,,,,Ting,2002.0
146844,Lo Chia-Ling,2001-10-08,,,,Chinese Taipei,,,,Lo,2001.0
146859,Hung Yuan-Hsi,2001-07-27,,,,Chinese Taipei,160.0,,,Hung,2001.0
146889,Nadia Ben Azizi,2002-07-09,,,,Tunisia,,,,Nadia,2002.0
146893,Eya Guezguez,2005-03-12,,,,Tunisia,,,2022-04-10,Eya,2005.0
146895,Sarra Guezguez,2005-03-12,,,,Tunisia,,,,Sarra,2005.0
146896,Fadwa Garci,2002-02-06,,,,Tunisia,,,,Fadwa,2002.0
146897,Chaima Rahmouni,2001-03-25,,,,Tunisia,,,,Chaima,2001.0
146906,Aymen Bouguerra,2001-11-01,Tunis,Tunis,TUN,Tunisia,188.0,70.0,,Aymen,2001.0
146928,Okyanus Arıkan,2004-07-08,,,,Türkiye,,,,Okyanus,2004.0
146929,Beril Böcekler,2004-02-07,,,,Türkiye,,,,Beril,2004.0
146930,Defne Taçyıldız,2003-02-05,,,,Türkiye,,,,Defne,2003.0
146931,Deniz Ertan,2004-01-01,,,,Türkiye,,,,Deniz,2004.0
146932,Merve Tuncel,2005-01-01,,,,Türkiye,,,,Merve,2005.0
146954,Oğuz Uyar,2001-10-19,,,,Türkiye,,,,Oğuz,2001.0
146973,Baturalp Ünlü,2002-07-09,,,,Türkiye,,,,Baturalp,2002.0
146975,Berke Saka,2003-07-09,,,,Türkiye,,,,Berke,2003.0
146978,Yiğit Aslan,2003-03-11,,,,Türkiye,,,,Yiğit,2003.0
146983,Matie Stanley,2003-05-04,,,,Tuvalu,,,,Matie,2003.0
146986,Yousuf Al-Matrooshi,2003-06-01,Dubai,Dubai,UAE,United Arab Emirates,,,,Yousuf,2003.0
146990,Prisca Chesang,2003-08-07,,,,Uganda,,,,Prisca,2003.0
146993,Kirabo Namutebi,2005-02-08,,,,Uganda,,,,Kirabo,2005.0
147000,Atuhaire Ambala,2001-04-26,,,,Uganda,,,,Atuhaire,2001.0
147021,Diana Varinska,2001-03-22,Lviv,Lviv,UKR,Ukraine,172.0,,,Diana,2001.0
147027,Daryna Duda,2003-11-29,,,,Ukraine,,,,Daryna,2003.0
147028,Mariola Bodnarchuk,2002-03-23,Lviv,Lviv,UKR,Ukraine,,,,Mariola,2002.0
147029,Mariya Vysochanska,2002-09-10,Donetsk,Donetsk,UKR,Ukraine,175.0,,,Mariya,2002.0
147030,Viktoriya Onopriyenko,2003-10-18,Kyiv,Kyiv,UKR,Ukraine,160.0,,,Viktoriya,2003.0
